DevEUI,Manufacturer,Model,Supplier,
A8404154D189B94E,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A8404114F189E634,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041E2B189E626,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840416EB189E676,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041F53189E656,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840410C4189E6BA,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041EB1189E678,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840414E3189E5F6,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840415C0189E66D,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041128189E5CF,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840417DA189E5C8,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840414A4189E68E,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041448189E638,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041FB7189E66F,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A8404151C189E670,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041E3E189E6BF,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041CFA189B944,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A8404128D189E5D1,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840413B3189E677,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041D9E189E6B1,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840412A4189E69F,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041F19189B92A,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A84041E16189E6CE,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041894189E69A,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041413189E6AB,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840412E6189E5A5,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A8404167F189E62D,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840414A8189E680,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041B5F189E672,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041D19189E61E,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041645189E692,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041C29189E5B1,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041152189E5C4,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840413E5189E650,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041370189E621,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840418CE189E65B,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041607189E5BA,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840411A6189E689,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A8404143A189B94D,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A84041B40189E652,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041278189B94B,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A8404143E189E629,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041719189E635,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041038189B931,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A8404102C189E5A7,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840415A0189E671,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041E38189E5AE,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041AEC189E5DD,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041C6B189E64D,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840419E2189E674,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041FA9189E6A3,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041945189E5F3,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041CA4189E5CC,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840414C0189E655,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041A2F189E61D,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840416CE189E5D6,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840414AE189E5D0,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041DB4189E6BC,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041AE4189B92C,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A84041365189E5C9,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041A04189E5AD,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840417E5189B933,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A840412F2189E5A6,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A8404142E189B951,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A84041D80189E631,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041E9C189E6CD,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041E90189E5F1,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041D2B189E5D7,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041FDE189E5F0,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041A1C189E6B4,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041591189B92E,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A84041D31189B937,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A84041407189E684,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041369189E61A,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041EDE189E5BE,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A8404159F189E667,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041918189E5D3,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840415FA189E625,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041CE3189B936,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A84041C79189E66B,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840410F0189E687,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A8404147A189E6BE,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A8404172F189E60A,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840412A7189B941,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A84041320189E664,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840419B8189E5F9,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840418B4189E633,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041777189B930,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A84041B9C189E665,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840418B4189E611,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840414F1189B93B,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A840418B0189E5E3,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840413A9189E619,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840412E6189E60B,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041D0C189E618,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041910189E613,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840418C5189E63A,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840415B0189E67A,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840412B9189E646,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041991189E662,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041939189E669,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041A47189E64A,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041B68189E691,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041F43189E6C8,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041D94189E5DC,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041097189E615,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041D6A189E6CC,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041692189E6B8,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041E29189E651,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A8404175D189E696,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840413B9189E68D,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041D4E189B93D,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A84041F8B189E6C9,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A8404175F189E63C,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041B5D189E69D,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041EEE189E5E8,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A8404116C189E6CB,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840413EA189B93C,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A84041E89189E600,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041A03189E6A6,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840411ED189E5FA,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041CA8189E601,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041D37189E639,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041B741885DFD,DRAGINO,CS01-LB,DRAGINO,
A84041604189E690,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041EE6189E5E1,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041FD7189E5FB,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041BD9189E6B0,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041D62189E5FF,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041FAE189E62E,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041481189B934,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A84041B8F189B940,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A84041491189E623,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A8404180F189E5F5,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041CDF189E5C2,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840416D0189E666,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A8404195C189E649,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041A14189E616,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A8404162F189E60F,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041882189E675,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041F2D189E647,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840415EB189E65F,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041C1B189E65D,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041ACF189E604,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041A59189E608,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041060189E693,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041D7B189E5B2,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840415BB189B946,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A84041D8C189B945,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A84041B06189E605,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041CE8189E5B4,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041EF3189E65E,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041DC9189E640,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041454189E68C,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041875189E5CA,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A8404174E189E679,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041E65189E6A8,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041CDA189E67E,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A8404100E189E6CA,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041FA2189E628,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041667189E5B6,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041F2A189B94F,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A8404169D189E5EE,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041A07189E6BB,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A8404142A189E5BC,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A84041119189B92B,DRAGINO,LT22222-L-EU868-40PCS,DRAGINO,
A84041C10189E603,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A840411FF189E645,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A8404166B189E614,DRAGINO,LHT65N-E3-EU868,DRAGINO,
A8404108B189E68B,DRAGINO,LHT65N-E3-EU868,DRAGINO,
70B3D52DD80004E4,MCLIMATE,[MC-LW-WT-01] MClimate Wireless Thermostat,DATAPRINT,
70B3D52DD80004F2,MCLIMATE,[MC-LW-WT-01] MClimate Wireless Thermostat,DATAPRINT,
70B3D52DD4000F29,MCLIMATE,[MC-LW-HT-01-BI] MClimate H&T Sensor,DATAPRINT,
24E124785D190031,MILESIGHT,EM320-TH,QL3D,
24E124785D191121,MILESIGHT,EM320-TH,QL3D,
24E124785D190166,MILESIGHT,EM320-TH,QL3D,
24E124785D190053,MILESIGHT,EM320-TH,QL3D,
24E124785D190020,MILESIGHT,EM320-TH,QL3D,
24E124785D190107,MILESIGHT,EM320-TH,QL3D,
24E124787D428800,MILESIGHT,VS341,QL3D,
24E124993D097750,MILESIGHT,WS303,QL3D,
24E124617D051260,MILESIGHT,VS330,QL3D,
24E124723D381037,MILESIGHT,TS301,QL3D,
24E124723D381021,MILESIGHT,TS302,QL3D,
24E124993D091978,MILESIGHT,WS303,QL3D,
24E124141C448940,MILESIGHT,WS301,QL3D,
24E124141C449088,MILESIGHT,WS301,QL3D,
24E124141C442962,MILESIGHT,WS301,QL3D,
24E124141C449064,MILESIGHT,WS301,QL3D,
24E124141C443068,MILESIGHT,WS301,QL3D,
24E124141C279362,MILESIGHT,WS301,QL3D,
24E124141C279547,MILESIGHT,WS301,QL3D,
24E124141C449091,MILESIGHT,WS301,QL3D,
24E124785E096670,MILESIGHT,EM320-TH,AIRICOM,
24E124785E099335,MILESIGHT,EM320-TH,AIRICOM,
24E124785E096353,MILESIGHT,EM320-TH,AIRICOM,
24E124785E098986,MILESIGHT,EM320-TH,AIRICOM,
24E124785E091292,MILESIGHT,EM320-TH,AIRICOM,
24E124785E099234,MILESIGHT,EM320-TH,AIRICOM,
70B3D50AD0001BE0,VEGA,SI-11,IOTFACTORY,
70B3D50AD0001BEB,VEGA,SI-11,IOTFACTORY,
70B3D50AD0001BED,VEGA,SI-11,IOTFACTORY,
70B3D50AD0001BFC,VEGA,SI-11,IOTFACTORY,
70B3D50AD0001C06,VEGA,SI-11,IOTFACTORY,
70B3D50AD0001C0A,VEGA,SI-11,IOTFACTORY,
70B3D50AD0001C25,VEGA,SI-11,IOTFACTORY,
70B3D50AD0001D1C,VEGA,SI-11,IOTFACTORY,
70B3D50AD0001D21,VEGA,SI-11,IOTFACTORY,
70B3D50AD0001DED,VEGA,SI-11,IOTFACTORY,
70B3D50AD0001E99,VEGA,SI-11,IOTFACTORY,
70B3D5581000170B,THERMOKON,817318,THERMOKON,
70B3D55810001C66,THERMOKON,824248,THERMOKON,
70B3D52DD3010AC3,MCLIMATE,VICKI,THERMOKON,
24E124993D395421,MILESIGHT,WS303,QL3D,
70B3D55810001C2D,THERMOKON,811187,THERMOKON,
70B3D55810001C03,THERMOKON,811187,THERMOKON,
70B3D55810001C00,THERMOKON,811187,THERMOKON,
24E124746E145007,MILESIGHT,CT101,QL3D,
24E124746E145127,MILESIGHT,CT101,QL3D,
24E124746E145158,MILESIGHT,CT101,QL3D,
24E124746E145210,MILESIGHT,CT101,QL3D,
24E124746E227239,MILESIGHT,CT103,QL3D,
24E124746E144028,MILESIGHT,CT103,QL3D,
24E124746E144030,MILESIGHT,CT103,QL3D,
24E124746E144055,MILESIGHT,CT103,QL3D,
8c1f64c380fd207b,ECO-ADAPT,PE3-ETH,RG2I,
8c1f64c380fd208b,ECO-ADAPT,PE3-ETH,RG2I,
8c1f64c380fd208d,ECO-ADAPT,PE3-ETH,RG2I,
8c1f64c380fd2209,ECO-ADAPT,PE3-ETH,RG2I,
8c1f64c380fd225d,ECO-ADAPT,PE3-ETH,RG2I,
8c1f64c380fd6609,ECO-ADAPT,PE3-ETH,RG2I,
8c1f64c380fd2a9e,ECO-ADAPT,PE6-ETH,RG2I,
"8,68E+15",EASTRON,SDM530-LoRa,CTHINGS,
"8,68E+15",EASTRON,SDM530-LoRa,CTHINGS,
"8,68E+15",EASTRON,SDM530-LoRa,CTHINGS,
"8,68E+15",EASTRON,SDM530-LoRa,CTHINGS,
"8,68E+15",EASTRON,SDM530-LoRa,CTHINGS,
"8,68E+15",EASTRON,SDM530-LoRa,CTHINGS,
"8,68E+15",EASTRON,SDM530-LoRa,CTHINGS,
"8,68E+15",EASTRON,SDM530-LoRa,CTHINGS,
8680000130851135,EASTRON,,CTHINGS,
8680000130851533,EASTRON,,CTHINGS,
8680000130851141,EASTRON,,CTHINGS,
8680001230713451,EASTRON,SDM530-LoRa,CTHINGS,
8680001230713497,EASTRON,SDM530-LoRa,CTHINGS,
8680000130871356,EASTRON,,CTHINGS,
8680000130871709,EASTRON,,CTHINGS,
8680000130871115,EASTRON,,CTHINGS,
8680000130851103,EASTRON,SDM630MCT_LORA,CTHINGS,
8680000130851151,EASTRON,SDM630MCT_LORA,CTHINGS,
70B3D52DD3019F87,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F4A,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F97,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F21,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301A16D,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F4D,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F24,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F4F,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019FA5,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F7E,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F49,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301A1CE,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F2D,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301A191,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F70,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F2C,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F25,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F2B,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F9C,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301A1B2,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019FAB,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301A169,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F29,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F72,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F3A,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F2E,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F46,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019920,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F6D,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F9F,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F4E,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F99,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F32,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F9A,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301A7CB,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019FA6,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301A189,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F3B,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F7B,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F5B,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019E9E,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019ED8,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019EFF,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F69,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F96,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301A1A4,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F08,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019EED,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F12,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301A044,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F8D,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F5A,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F0B,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019E56,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F83,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019935,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019ED5,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019E9C,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301993A,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019EFD,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019EA5,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F61,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F5C,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F86,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301991D,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F1B,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019E3D,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F65,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F89,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019EF4,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F15,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019EE2,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019922,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301999C,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019938,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019E36,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019EBD,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019931,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F92,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019EF2,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019E2B,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301A1AA,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301A1C6,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F8A,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019E3E,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301A1B1,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019E26,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301A175,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301A174,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F3C,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301A17B,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F67,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301A176,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019FAA,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301A158,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F47,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019F28,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301A1DB,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019E45,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301A182,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019BB9,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019C21,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019CDB,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019CD8,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019C52,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019CDE,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019D8D,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019CD3,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019CD5,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019BA6,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019CCA,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019CEC,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019B93,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019B9B,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019CDA,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019C12,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019CD2,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019BAC,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019BB4,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019C14,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019BAE,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019CE7,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019BB3,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD301991A,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019CE0,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019CEE,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019CDF,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019CC6,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019CF0,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019BAF,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019B97,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019C09,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019BB5,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019B98,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019C9F,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019CE1,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019C0E,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019C8F,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019C9C,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019C55,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019C9B,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019CA3,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019C2E,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019C28,MCLIMATE,VICKI,DATAPRINT,
70B3D52DD3019C45,MCLIMATE,VICKI,DATAPRINT,
